model   INFO     ------------------------------------
model   INFO      Model is runing in MPI Environment 
model   INFO      Number of process: 1
model   INFO     ------------------------------------
model   INFO      
model   INFO     Loading Kinetic Model...

model   INFO     read in parameters...
model   INFO     max_rootfinding_iterations = 100
model   INFO     active_ratio = 0.4444444444444444
model   INFO     species_definitions =
model   INFO             CO2_g: {'pressure': 0.01}
model   INFO             CO_g: {'pressure': 1.0000000000000001e-05}
model   INFO             O2_g: {'pressure': 0.4}
model   INFO             *_s: {'site_name': 'top', 'type': 'site', 'total': 1.0}
model   INFO     plotter = EnergyProfilePlotter
model   INFO     rate_algo = CT
model   INFO     temperature = 500
model   INFO     rootfinding = MDNewton
model   INFO     tolerance = 1e-15
model   INFO     unitcell_area = 9e-20
model   INFO     corrector = ThermodynamicCorrector
model   INFO     rxn_expressions =
model   INFO             CO_g + *_s -> CO_s
model   INFO             O2_g + 2*_s -> 2O_s
model   INFO             CO_s + O_s <-> CO-O_2s -> CO2_g + 2*_s
model   INFO     Parsing elementary rxns...
model   INFO     MicroKineticModel creating...success!

model.solvers.SteadyStateSolver   INFO     entering lsoda ODE integration loop...
model.solvers.SteadyStateSolver   INFO     start = 0.00  end = 10.00  step = 0.00

model.solvers.SteadyStateSolver   INFO        process             time(s)                CO_s                 O_s
model.solvers.SteadyStateSolver   INFO          27.20%            2.719901      1.00000000e+00     -1.89956605e-26
model.solvers.SteadyStateSolver   INFO          27.40%            2.739901      1.00000000e+00     -1.94269850e-26
model.solvers.SteadyStateSolver   INFO          27.60%            2.759901      1.00000000e+00     -1.98583095e-26
model.solvers.SteadyStateSolver   INFO          27.80%            2.779901      1.00000000e+00     -2.02896341e-26
model.solvers.SteadyStateSolver   INFO          28.00%            2.799901      1.00000000e+00     -2.07209586e-26
model.solvers.SteadyStateSolver   INFO          28.20%            2.819901      1.00000000e+00     -2.11522831e-26
model.solvers.SteadyStateSolver   INFO          28.40%            2.839901      1.00000000e+00     -2.15836076e-26
model.solvers.SteadyStateSolver   INFO          28.60%            2.859901      1.00000000e+00     -2.20149321e-26
model.solvers.SteadyStateSolver   INFO          28.80%            2.879901      1.00000000e+00     -2.24462566e-26
model.solvers.SteadyStateSolver   INFO          29.00%            2.899901      1.00000000e+00     -2.28775811e-26
model.solvers.SteadyStateSolver   INFO          29.20%            2.919901      1.00000000e+00     -2.33089057e-26
model.solvers.SteadyStateSolver   INFO          29.40%            2.939901      1.00000000e+00     -2.37402302e-26
model.solvers.SteadyStateSolver   INFO          29.60%            2.959901      1.00000000e+00     -2.41715547e-26
model.solvers.SteadyStateSolver   INFO          29.80%            2.979901      1.00000000e+00     -2.46028792e-26
model.solvers.SteadyStateSolver   INFO          30.00%            2.999901      1.00000000e+00     -2.50342037e-26
model.solvers.SteadyStateSolver   INFO          30.20%            3.019901      1.00000000e+00     -2.54655282e-26
model.solvers.SteadyStateSolver   INFO          30.40%            3.039901      1.00000000e+00     -2.58968527e-26
model.solvers.SteadyStateSolver   INFO          30.60%            3.059901      1.00000000e+00     -2.63281773e-26
model.solvers.SteadyStateSolver   INFO          30.80%            3.079901      1.00000000e+00     -2.67595018e-26
model.solvers.SteadyStateSolver   INFO          31.00%            3.099901      1.00000000e+00     -2.71908263e-26
model.solvers.SteadyStateSolver   INFO          31.20%            3.119901      1.00000000e+00     -2.76221508e-26
model.solvers.SteadyStateSolver   INFO          31.40%            3.139901      1.00000000e+00     -2.80534753e-26
model.solvers.SteadyStateSolver   INFO          31.60%            3.159901      1.00000000e+00     -2.84847998e-26
model.solvers.SteadyStateSolver   INFO          31.80%            3.179901      1.00000000e+00     -2.89161243e-26
model.solvers.SteadyStateSolver   INFO          32.00%            3.199901      1.00000000e+00     -2.93474489e-26
model.solvers.SteadyStateSolver   INFO          32.20%            3.219901      1.00000000e+00     -2.97787734e-26
model.solvers.SteadyStateSolver   INFO          32.40%            3.239901      1.00000000e+00     -3.02100979e-26
model.solvers.SteadyStateSolver   INFO          32.60%            3.259901      1.00000000e+00     -3.06414224e-26
model.solvers.SteadyStateSolver   INFO          32.80%            3.279901      1.00000000e+00     -3.10727469e-26
model.solvers.SteadyStateSolver   INFO          33.00%            3.299901      1.00000000e+00     -3.15040714e-26
model.solvers.SteadyStateSolver   INFO          33.20%            3.319901      1.00000000e+00     -3.19353959e-26
model.solvers.SteadyStateSolver   INFO          33.40%            3.339901      1.00000000e+00     -3.23667205e-26
model.solvers.SteadyStateSolver   INFO          33.60%            3.359901      1.00000000e+00     -3.27980450e-26
model.solvers.SteadyStateSolver   INFO          33.80%            3.379901      1.00000000e+00     -3.32293695e-26
model.solvers.SteadyStateSolver   INFO          34.00%            3.399901      1.00000000e+00     -3.36606940e-26
model.solvers.SteadyStateSolver   INFO          34.20%            3.419901      1.00000000e+00     -3.40920185e-26
model.solvers.SteadyStateSolver   INFO          34.40%            3.439901      1.00000000e+00     -3.45233430e-26
model.solvers.SteadyStateSolver   INFO          34.60%            3.459901      1.00000000e+00     -3.49546675e-26
model.solvers.SteadyStateSolver   INFO          34.80%            3.479901      1.00000000e+00     -3.53859921e-26
model.solvers.SteadyStateSolver   INFO          35.00%            3.499901      1.00000000e+00     -3.58173166e-26
model.solvers.SteadyStateSolver   INFO          35.20%            3.519901      1.00000000e+00     -3.62486411e-26
model.solvers.SteadyStateSolver   INFO          35.40%            3.539901      1.00000000e+00     -3.66799656e-26
model.solvers.SteadyStateSolver   INFO          35.60%            3.559901      1.00000000e+00     -3.71112901e-26
model.solvers.SteadyStateSolver   INFO          35.80%            3.579901      1.00000000e+00     -3.75426146e-26
model.solvers.SteadyStateSolver   INFO          36.00%            3.599901      1.00000000e+00     -3.79739391e-26
model.solvers.SteadyStateSolver   INFO          36.20%            3.619901      1.00000000e+00     -3.84052637e-26
model.solvers.SteadyStateSolver   INFO          36.40%            3.639901      1.00000000e+00     -3.88365882e-26
model.solvers.SteadyStateSolver   INFO          36.60%            3.659901      1.00000000e+00     -3.92679127e-26
model.solvers.SteadyStateSolver   INFO          36.80%            3.679901      1.00000000e+00     -3.96992372e-26
model.solvers.SteadyStateSolver   INFO          37.00%            3.699901      1.00000000e+00     -4.01305617e-26
model.solvers.SteadyStateSolver   INFO          37.20%            3.719901      1.00000000e+00     -4.05618862e-26
model.solvers.SteadyStateSolver   INFO          37.40%            3.739901      1.00000000e+00     -4.09932107e-26
model.solvers.SteadyStateSolver   INFO          37.60%            3.759901      1.00000000e+00     -4.14245353e-26
model.solvers.SteadyStateSolver   INFO          37.80%            3.779901      1.00000000e+00     -4.18558598e-26
model.solvers.SteadyStateSolver   INFO          38.00%            3.799901      1.00000000e+00     -4.22871843e-26
model.solvers.SteadyStateSolver   INFO          38.20%            3.819901      1.00000000e+00     -4.27185088e-26
model.solvers.SteadyStateSolver   INFO          38.40%            3.839901      1.00000000e+00     -4.31498333e-26
model.solvers.SteadyStateSolver   INFO          38.60%            3.859901      1.00000000e+00     -4.35811578e-26
model.solvers.SteadyStateSolver   INFO          38.80%            3.879901      1.00000000e+00     -4.40124823e-26
model.solvers.SteadyStateSolver   INFO          39.00%            3.899901      1.00000000e+00     -4.44438069e-26
model.solvers.SteadyStateSolver   INFO          39.20%            3.919901      1.00000000e+00     -4.48751314e-26
model.solvers.SteadyStateSolver   INFO          39.40%            3.939901      1.00000000e+00     -4.53064559e-26
model.solvers.SteadyStateSolver   INFO          39.60%            3.959901      1.00000000e+00     -4.57377804e-26
model.solvers.SteadyStateSolver   INFO          39.80%            3.979901      1.00000000e+00     -4.61691049e-26
model.solvers.SteadyStateSolver   INFO          40.00%            3.999901      1.00000000e+00     -4.66004294e-26
model.solvers.SteadyStateSolver   INFO          40.20%            4.019901      1.00000000e+00     -4.70317539e-26
model.solvers.SteadyStateSolver   INFO          40.40%            4.039901      1.00000000e+00     -4.74630785e-26
model.solvers.SteadyStateSolver   INFO          40.60%            4.059901      1.00000000e+00     -4.78944030e-26
model.solvers.SteadyStateSolver   INFO          40.80%            4.079901      1.00000000e+00     -4.83257275e-26
model.solvers.SteadyStateSolver   INFO          41.00%            4.099901      1.00000000e+00     -4.87570520e-26
model.solvers.SteadyStateSolver   INFO          41.20%            4.119901      1.00000000e+00     -4.91883765e-26
model.solvers.SteadyStateSolver   INFO          41.40%            4.139901      1.00000000e+00     -4.96197010e-26
model.solvers.SteadyStateSolver   INFO          41.60%            4.159901      1.00000000e+00     -5.00510255e-26
model.solvers.SteadyStateSolver   INFO          41.80%            4.179901      1.00000000e+00     -5.04823501e-26
model.solvers.SteadyStateSolver   INFO          42.00%            4.199901      1.00000000e+00     -5.09136746e-26
model.solvers.SteadyStateSolver   INFO          42.20%            4.219901      1.00000000e+00     -5.13449991e-26
model.solvers.SteadyStateSolver   INFO          42.40%            4.239901      1.00000000e+00     -5.17763236e-26
model.solvers.SteadyStateSolver   INFO          42.60%            4.259901      1.00000000e+00     -5.22076481e-26
model.solvers.SteadyStateSolver   INFO          42.80%            4.279901      1.00000000e+00     -5.26389726e-26
model.solvers.SteadyStateSolver   INFO          43.00%            4.299901      1.00000000e+00     -5.30702971e-26
model.solvers.SteadyStateSolver   INFO          43.20%            4.319901      1.00000000e+00     -5.35016217e-26
model.solvers.SteadyStateSolver   INFO          43.40%            4.339901      1.00000000e+00     -5.39329462e-26
model.solvers.SteadyStateSolver   INFO          43.60%            4.359901      1.00000000e+00     -5.43642707e-26
model.solvers.SteadyStateSolver   INFO          43.80%            4.379901      1.00000000e+00     -5.47955952e-26
model.solvers.SteadyStateSolver   INFO          44.00%            4.399901      1.00000000e+00     -5.52269197e-26
model.solvers.SteadyStateSolver   INFO          44.20%            4.419901      1.00000000e+00     -5.56582442e-26
model.solvers.SteadyStateSolver   INFO          44.40%            4.439901      1.00000000e+00     -5.60895687e-26
model.solvers.SteadyStateSolver   INFO          44.60%            4.459901      1.00000000e+00     -5.65208933e-26
model.solvers.SteadyStateSolver   INFO          44.80%            4.479901      1.00000000e+00     -5.69522178e-26
model.solvers.SteadyStateSolver   INFO          45.00%            4.499901      1.00000000e+00     -5.73835423e-26
model.solvers.SteadyStateSolver   INFO          45.20%            4.519901      1.00000000e+00     -5.78148668e-26
model.solvers.SteadyStateSolver   INFO          45.40%            4.539901      1.00000000e+00     -5.82461913e-26
model.solvers.SteadyStateSolver   INFO          45.60%            4.559901      1.00000000e+00     -5.86775158e-26
model.solvers.SteadyStateSolver   INFO          45.80%            4.579901      1.00000000e+00     -5.91088403e-26
model.solvers.SteadyStateSolver   INFO          46.00%            4.599901      1.00000000e+00     -5.95401649e-26
model.solvers.SteadyStateSolver   INFO          46.20%            4.619901      1.00000000e+00     -5.99714894e-26
model.solvers.SteadyStateSolver   INFO          46.40%            4.639901      1.00000000e+00     -6.04028139e-26
model.solvers.SteadyStateSolver   INFO          46.60%            4.659901      1.00000000e+00     -6.08341384e-26
model.solvers.SteadyStateSolver   INFO          46.80%            4.679901      1.00000000e+00     -6.12654629e-26
model.solvers.SteadyStateSolver   INFO          47.00%            4.699901      1.00000000e+00     -6.16967874e-26
model.solvers.SteadyStateSolver   INFO          47.20%            4.719901      1.00000000e+00     -6.21281119e-26
model.solvers.SteadyStateSolver   INFO          47.40%            4.739901      1.00000000e+00     -6.25594365e-26
model.solvers.SteadyStateSolver   INFO          47.60%            4.759901      1.00000000e+00     -6.29907610e-26
model.solvers.SteadyStateSolver   INFO          47.80%            4.779901      1.00000000e+00     -6.34220855e-26
model.solvers.SteadyStateSolver   INFO          48.00%            4.799901      1.00000000e+00     -6.38534100e-26
model.solvers.SteadyStateSolver   INFO          48.20%            4.819901      1.00000000e+00     -6.42847345e-26
model.solvers.SteadyStateSolver   INFO          48.40%            4.839901      1.00000000e+00     -6.47160590e-26
model.solvers.SteadyStateSolver   INFO          48.60%            4.859901      1.00000000e+00     -6.51473835e-26
model.solvers.SteadyStateSolver   INFO          48.80%            4.879901      1.00000000e+00     -6.55787081e-26
model.solvers.SteadyStateSolver   INFO          49.00%            4.899901      1.00000000e+00     -6.60100326e-26
model.solvers.SteadyStateSolver   INFO          49.20%            4.919901      1.00000000e+00     -6.64413571e-26
model.solvers.SteadyStateSolver   INFO          49.40%            4.939901      1.00000000e+00     -6.68726816e-26
model.solvers.SteadyStateSolver   INFO          49.60%            4.959901      1.00000000e+00     -6.73040061e-26
model.solvers.SteadyStateSolver   INFO          49.80%            4.979901      1.00000000e+00     -6.77353306e-26
model.solvers.SteadyStateSolver   INFO          50.00%            4.999901      1.00000000e+00     -6.81666551e-26
model.solvers.SteadyStateSolver   INFO          50.20%            5.019901      1.00000000e+00     -6.85979797e-26
model.solvers.SteadyStateSolver   INFO          50.40%            5.039901      1.00000000e+00     -6.90293042e-26
model.solvers.SteadyStateSolver   INFO          50.60%            5.059901      1.00000000e+00     -6.94606287e-26
model.solvers.SteadyStateSolver   INFO          50.80%            5.079901      1.00000000e+00     -6.98919532e-26
model.solvers.SteadyStateSolver   INFO          51.00%            5.099901      1.00000000e+00     -7.03232777e-26
model.solvers.SteadyStateSolver   INFO          51.20%            5.119901      1.00000000e+00     -7.02136531e-26
model.solvers.SteadyStateSolver   INFO          51.40%            5.139901      1.00000000e+00     -6.97823286e-26
model.solvers.SteadyStateSolver   INFO          51.60%            5.159901      1.00000000e+00     -6.93510041e-26
model.solvers.SteadyStateSolver   INFO          51.80%            5.179901      1.00000000e+00     -6.89196796e-26
model.solvers.SteadyStateSolver   INFO          52.00%            5.199901      1.00000000e+00     -6.84883551e-26
model.solvers.SteadyStateSolver   INFO          52.20%            5.219901      1.00000000e+00     -6.80570305e-26
model.solvers.SteadyStateSolver   INFO          52.40%            5.239901      1.00000000e+00     -6.76257060e-26
model.solvers.SteadyStateSolver   INFO          52.60%            5.259901      1.00000000e+00     -6.71943815e-26
model.solvers.SteadyStateSolver   INFO          52.80%            5.279901      1.00000000e+00     -6.67630570e-26
model.solvers.SteadyStateSolver   INFO          53.00%            5.299901      1.00000000e+00     -6.63317324e-26
model.solvers.SteadyStateSolver   INFO          53.20%            5.319901      1.00000000e+00     -6.59004079e-26
model.solvers.SteadyStateSolver   INFO          53.40%            5.339901      1.00000000e+00     -6.54690834e-26
model.solvers.SteadyStateSolver   INFO          53.60%            5.359901      1.00000000e+00     -6.50377589e-26
model.solvers.SteadyStateSolver   INFO          53.80%            5.379901      1.00000000e+00     -6.46064343e-26
model.solvers.SteadyStateSolver   INFO          54.00%            5.399901      1.00000000e+00     -6.41751098e-26
model.solvers.SteadyStateSolver   INFO          54.20%            5.419901      1.00000000e+00     -6.37437853e-26
model.solvers.SteadyStateSolver   INFO          54.40%            5.439901      1.00000000e+00     -6.33124608e-26
model.solvers.SteadyStateSolver   INFO          54.60%            5.459901      1.00000000e+00     -6.28811363e-26
model.solvers.SteadyStateSolver   INFO          54.80%            5.479901      1.00000000e+00     -6.24498117e-26
model.solvers.SteadyStateSolver   INFO          55.00%            5.499901      1.00000000e+00     -6.20184872e-26
model.solvers.SteadyStateSolver   INFO          55.20%            5.519901      1.00000000e+00     -6.15871627e-26
model.solvers.SteadyStateSolver   INFO          55.40%            5.539901      1.00000000e+00     -6.11558382e-26
model.solvers.SteadyStateSolver   INFO          55.60%            5.559901      1.00000000e+00     -6.07245136e-26
model.solvers.SteadyStateSolver   INFO          55.80%            5.579901      1.00000000e+00     -6.02931891e-26
model.solvers.SteadyStateSolver   INFO          56.00%            5.599901      1.00000000e+00     -5.98618646e-26
model.solvers.SteadyStateSolver   INFO          56.20%            5.619901      1.00000000e+00     -5.94305401e-26
model.solvers.SteadyStateSolver   INFO          56.40%            5.639901      1.00000000e+00     -5.89992156e-26
model.solvers.SteadyStateSolver   INFO          56.60%            5.659901      1.00000000e+00     -5.85678910e-26
model.solvers.SteadyStateSolver   INFO          56.80%            5.679901      1.00000000e+00     -5.81365665e-26
model.solvers.SteadyStateSolver   INFO          57.00%            5.699901      1.00000000e+00     -5.77052420e-26
model.solvers.SteadyStateSolver   INFO          57.20%            5.719901      1.00000000e+00     -5.72739175e-26
model.solvers.SteadyStateSolver   INFO          57.40%            5.739901      1.00000000e+00     -5.68425929e-26
model.solvers.SteadyStateSolver   INFO          57.60%            5.759901      1.00000000e+00     -5.64112684e-26
model.solvers.SteadyStateSolver   INFO          57.80%            5.779901      1.00000000e+00     -5.59799439e-26
model.solvers.SteadyStateSolver   INFO          58.00%            5.799901      1.00000000e+00     -5.55486194e-26
model.solvers.SteadyStateSolver   INFO          58.20%            5.819901      1.00000000e+00     -5.51172949e-26
model.solvers.SteadyStateSolver   INFO          58.40%            5.839901      1.00000000e+00     -5.46859703e-26
model.solvers.SteadyStateSolver   INFO          58.60%            5.859901      1.00000000e+00     -5.42546458e-26
model.solvers.SteadyStateSolver   INFO          58.80%            5.879901      1.00000000e+00     -5.38233213e-26
model.solvers.SteadyStateSolver   INFO          59.00%            5.899901      1.00000000e+00     -5.33919968e-26
model.solvers.SteadyStateSolver   INFO          59.20%            5.919901      1.00000000e+00     -5.29606722e-26
model.solvers.SteadyStateSolver   INFO          59.40%            5.939901      1.00000000e+00     -5.25293477e-26
model.solvers.SteadyStateSolver   INFO          59.60%            5.959901      1.00000000e+00     -5.20980232e-26
model.solvers.SteadyStateSolver   INFO          59.80%            5.979901      1.00000000e+00     -5.16666987e-26
model.solvers.SteadyStateSolver   INFO          60.00%            5.999901      1.00000000e+00     -5.12353741e-26
model.solvers.SteadyStateSolver   INFO          60.20%            6.019901      1.00000000e+00     -5.08040496e-26
model.solvers.SteadyStateSolver   INFO          60.40%            6.039901      1.00000000e+00     -5.03727251e-26
model.solvers.SteadyStateSolver   INFO          60.60%            6.059901      1.00000000e+00     -4.99414006e-26
model.solvers.SteadyStateSolver   INFO          60.80%            6.079901      1.00000000e+00     -4.95100761e-26
model.solvers.SteadyStateSolver   INFO          61.00%            6.099901      1.00000000e+00     -4.90787515e-26
model.solvers.SteadyStateSolver   INFO          61.20%            6.119901      1.00000000e+00     -4.86474270e-26
model.solvers.SteadyStateSolver   INFO          61.40%            6.139901      1.00000000e+00     -4.82161025e-26
model.solvers.SteadyStateSolver   INFO          61.60%            6.159901      1.00000000e+00     -4.77847780e-26
model.solvers.SteadyStateSolver   INFO          61.80%            6.179901      1.00000000e+00     -4.73534534e-26
model.solvers.SteadyStateSolver   INFO          62.00%            6.199901      1.00000000e+00     -4.69221289e-26
model.solvers.SteadyStateSolver   INFO          62.20%            6.219901      1.00000000e+00     -4.64908044e-26
model.solvers.SteadyStateSolver   INFO          62.40%            6.239901      1.00000000e+00     -4.60594799e-26
model.solvers.SteadyStateSolver   INFO          62.60%            6.259901      1.00000000e+00     -4.56281554e-26
model.solvers.SteadyStateSolver   INFO          62.80%            6.279901      1.00000000e+00     -4.51968308e-26
model.solvers.SteadyStateSolver   INFO          63.00%            6.299901      1.00000000e+00     -4.47655063e-26
model.solvers.SteadyStateSolver   INFO          63.20%            6.319901      1.00000000e+00     -4.43341818e-26
model.solvers.SteadyStateSolver   INFO          63.40%            6.339901      1.00000000e+00     -4.39028573e-26
model.solvers.SteadyStateSolver   INFO          63.60%            6.359901      1.00000000e+00     -4.34715327e-26
model.solvers.SteadyStateSolver   INFO          63.80%            6.379901      1.00000000e+00     -4.30402082e-26
model.solvers.SteadyStateSolver   INFO          64.00%            6.399901      1.00000000e+00     -4.26088837e-26
model.solvers.SteadyStateSolver   INFO          64.20%            6.419901      1.00000000e+00     -4.21775592e-26
model.solvers.SteadyStateSolver   INFO          64.40%            6.439901      1.00000000e+00     -4.17462347e-26
model.solvers.SteadyStateSolver   INFO          64.60%            6.459901      1.00000000e+00     -4.13149101e-26
model.solvers.SteadyStateSolver   INFO          64.80%            6.479901      1.00000000e+00     -4.08835856e-26
model.solvers.SteadyStateSolver   INFO          65.00%            6.499901      1.00000000e+00     -4.04522611e-26
model.solvers.SteadyStateSolver   INFO          65.20%            6.519901      1.00000000e+00     -4.00209366e-26
model.solvers.SteadyStateSolver   INFO          65.40%            6.539901      1.00000000e+00     -3.95896120e-26
model.solvers.SteadyStateSolver   INFO          65.60%            6.559901      1.00000000e+00     -3.91582875e-26
model.solvers.SteadyStateSolver   INFO          65.80%            6.579901      1.00000000e+00     -3.87269630e-26
model.solvers.SteadyStateSolver   INFO          66.00%            6.599901      1.00000000e+00     -3.82956385e-26
model.solvers.SteadyStateSolver   INFO          66.20%            6.619901      1.00000000e+00     -3.78643139e-26
model.solvers.SteadyStateSolver   INFO          66.40%            6.639901      1.00000000e+00     -3.74329894e-26
model.solvers.SteadyStateSolver   INFO          66.60%            6.659901      1.00000000e+00     -3.70016649e-26
model.solvers.SteadyStateSolver   INFO          66.80%            6.679901      1.00000000e+00     -3.65703404e-26
model.solvers.SteadyStateSolver   INFO          67.00%            6.699901      1.00000000e+00     -3.61390159e-26
model.solvers.SteadyStateSolver   INFO          67.20%            6.719901      1.00000000e+00     -3.57076913e-26
model.solvers.SteadyStateSolver   INFO          67.40%            6.739901      1.00000000e+00     -3.52763668e-26
model.solvers.SteadyStateSolver   INFO          67.60%            6.759901      1.00000000e+00     -3.48450423e-26
model.solvers.SteadyStateSolver   INFO          67.80%            6.779901      1.00000000e+00     -3.44137178e-26
model.solvers.SteadyStateSolver   INFO          68.00%            6.799901      1.00000000e+00     -3.39823932e-26
model.solvers.SteadyStateSolver   INFO          68.20%            6.819901      1.00000000e+00     -3.35510687e-26
model.solvers.SteadyStateSolver   INFO          68.40%            6.839901      1.00000000e+00     -3.31197442e-26
model.solvers.SteadyStateSolver   INFO          68.60%            6.859901      1.00000000e+00     -3.26884197e-26
model.solvers.SteadyStateSolver   INFO          68.80%            6.879901      1.00000000e+00     -3.22570952e-26
model.solvers.SteadyStateSolver   INFO          69.00%            6.899901      1.00000000e+00     -3.18257706e-26
model.solvers.SteadyStateSolver   INFO          69.20%            6.919901      1.00000000e+00     -3.13944461e-26
model.solvers.SteadyStateSolver   INFO          69.40%            6.939901      1.00000000e+00     -3.09631216e-26
model.solvers.SteadyStateSolver   INFO          69.60%            6.959901      1.00000000e+00     -3.05317971e-26
model.solvers.SteadyStateSolver   INFO          69.80%            6.979901      1.00000000e+00     -3.01004725e-26
model.solvers.SteadyStateSolver   INFO          70.00%            6.999901      1.00000000e+00     -2.96691480e-26
model.solvers.SteadyStateSolver   INFO          70.20%            7.019901      1.00000000e+00     -2.92378235e-26
model.solvers.SteadyStateSolver   INFO          70.40%            7.039901      1.00000000e+00     -2.88064990e-26
model.solvers.SteadyStateSolver   INFO          70.60%            7.059901      1.00000000e+00     -2.83751745e-26
model.solvers.SteadyStateSolver   INFO          70.80%            7.079901      1.00000000e+00     -2.79438499e-26
model.solvers.SteadyStateSolver   INFO          71.00%            7.099901      1.00000000e+00     -2.75125254e-26
model.solvers.SteadyStateSolver   INFO          71.20%            7.119901      1.00000000e+00     -2.70812009e-26
model.solvers.SteadyStateSolver   INFO          71.40%            7.139901      1.00000000e+00     -2.66498764e-26
model.solvers.SteadyStateSolver   INFO          71.60%            7.159901      1.00000000e+00     -2.62185518e-26
model.solvers.SteadyStateSolver   INFO          71.80%            7.179901      1.00000000e+00     -2.57872273e-26
model.solvers.SteadyStateSolver   INFO          72.00%            7.199901      1.00000000e+00     -2.53559028e-26
model.solvers.SteadyStateSolver   INFO          72.20%            7.219901      1.00000000e+00     -2.49245783e-26
model.solvers.SteadyStateSolver   INFO          72.40%            7.239901      1.00000000e+00     -2.44932537e-26
model.solvers.SteadyStateSolver   INFO          72.60%            7.259901      1.00000000e+00     -2.40619292e-26
model.solvers.SteadyStateSolver   INFO          72.80%            7.279901      1.00000000e+00     -2.36306047e-26
model.solvers.SteadyStateSolver   INFO          73.00%            7.299901      1.00000000e+00     -2.31992802e-26
model.solvers.SteadyStateSolver   INFO          73.20%            7.319901      1.00000000e+00     -2.27679557e-26
model.solvers.SteadyStateSolver   INFO          73.40%            7.339901      1.00000000e+00     -2.23366311e-26
model.solvers.SteadyStateSolver   INFO          73.60%            7.359901      1.00000000e+00     -2.19053066e-26
model.solvers.SteadyStateSolver   INFO          73.80%            7.379901      1.00000000e+00     -2.14739821e-26
model.solvers.SteadyStateSolver   INFO          74.00%            7.399901      1.00000000e+00     -2.10426576e-26
model.solvers.SteadyStateSolver   INFO          74.20%            7.419901      1.00000000e+00     -2.06113330e-26
model.solvers.SteadyStateSolver   INFO          74.40%            7.439901      1.00000000e+00     -2.01800085e-26
model.solvers.SteadyStateSolver   INFO          74.60%            7.459901      1.00000000e+00     -1.97486840e-26
model.solvers.SteadyStateSolver   INFO          74.80%            7.479901      1.00000000e+00     -1.93173595e-26
model.solvers.SteadyStateSolver   INFO          75.00%            7.499901      1.00000000e+00     -1.88860350e-26
model.solvers.SteadyStateSolver   INFO          75.20%            7.519901      1.00000000e+00     -1.84547104e-26
model.solvers.SteadyStateSolver   INFO          75.40%            7.539901      1.00000000e+00     -1.80233859e-26
model.solvers.SteadyStateSolver   INFO          75.60%            7.559901      1.00000000e+00     -1.75920614e-26
model.solvers.SteadyStateSolver   INFO          75.80%            7.579901      1.00000000e+00     -1.71607369e-26
model.solvers.SteadyStateSolver   INFO          76.00%            7.599901      1.00000000e+00     -1.67294123e-26
model.solvers.SteadyStateSolver   INFO          76.20%            7.619901      1.00000000e+00     -1.62980878e-26
model.solvers.SteadyStateSolver   INFO          76.40%            7.639901      1.00000000e+00     -1.58667633e-26
model.solvers.SteadyStateSolver   INFO          76.60%            7.659901      1.00000000e+00     -1.54354388e-26
model.solvers.SteadyStateSolver   INFO          76.80%            7.679901      1.00000000e+00     -1.50041143e-26
model.solvers.SteadyStateSolver   INFO          77.00%            7.699901      1.00000000e+00     -1.45727897e-26
model.solvers.SteadyStateSolver   INFO          77.20%            7.719901      1.00000000e+00     -1.41414652e-26
model.solvers.SteadyStateSolver   INFO          77.40%            7.739901      1.00000000e+00     -1.37101407e-26
model.solvers.SteadyStateSolver   INFO          77.60%            7.759901      1.00000000e+00     -1.32788162e-26
model.solvers.SteadyStateSolver   INFO          77.80%            7.779901      1.00000000e+00     -1.28474916e-26
model.solvers.SteadyStateSolver   INFO          78.00%            7.799901      1.00000000e+00     -1.24161671e-26
model.solvers.SteadyStateSolver   INFO          78.20%            7.819901      1.00000000e+00     -1.19848426e-26
model.solvers.SteadyStateSolver   INFO          78.40%            7.839901      1.00000000e+00     -1.15535181e-26
model.solvers.SteadyStateSolver   INFO          78.60%            7.859901      1.00000000e+00     -1.11221935e-26
model.solvers.SteadyStateSolver   INFO          78.80%            7.879901      1.00000000e+00     -1.06908690e-26
model.solvers.SteadyStateSolver   INFO          79.00%            7.899901      1.00000000e+00     -1.02595445e-26
model.solvers.SteadyStateSolver   INFO          79.20%            7.919901      1.00000000e+00     -9.82821998e-27
model.solvers.SteadyStateSolver   INFO          79.40%            7.939901      1.00000000e+00     -9.39689546e-27
model.solvers.SteadyStateSolver   INFO          79.60%            7.959901      1.00000000e+00     -8.96557094e-27
model.solvers.SteadyStateSolver   INFO          79.80%            7.979901      1.00000000e+00     -8.53424641e-27
model.solvers.SteadyStateSolver   INFO          80.00%            7.999901      1.00000000e+00     -8.10292189e-27
model.solvers.SteadyStateSolver   INFO          80.20%            8.019901      1.00000000e+00     -7.67159737e-27
model.solvers.SteadyStateSolver   INFO          80.40%            8.039901      1.00000000e+00     -7.24027285e-27
model.solvers.SteadyStateSolver   INFO          80.60%            8.059901      1.00000000e+00     -6.80894832e-27
model.solvers.SteadyStateSolver   INFO          80.80%            8.079901      1.00000000e+00     -6.37762380e-27
model.solvers.SteadyStateSolver   INFO          81.00%            8.099901      1.00000000e+00     -5.94629928e-27
model.solvers.SteadyStateSolver   INFO          81.20%            8.119901      1.00000000e+00     -5.51497476e-27
model.solvers.SteadyStateSolver   INFO          81.40%            8.139901      1.00000000e+00     -5.08365023e-27
